OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 33 DEB,1997-051WK,2024-04-21T17:43:29.063712,14.52318629,0.001327,86.3552,275.4843,213.5466,146.4901,0,U,36493,999,65768,0.0042439,0.00017323,0
IRIDIUM 33 DEB,1997-051WP,2024-04-16T10:51:41.880384,14.45959068,0.0061114,86.1664,173.1298,1.0728,359.0594,0,U,36497,999,56851,0.0032154,0.00011738,0
IRIDIUM 33 DEB,1997-051WV,2024-04-15T04:27:24.106752,14.54719495,0.0098803,86.4154,79.3693,9.5142,350.7905,0,U,36566,999,75858,0.027403,0.00127305,0
IRIDIUM 33 DEB,1997-051XG,2024-04-02T03:51:42.907392,14.23652669,0.0082549,86.1727,248.7593,176.4389,183.7407,0,U,37136,999,76985,0.0012108,2.878e-05,0
IRIDIUM 33 DEB,1997-051XH,2024-04-15T19:59:17.911680,14.41924024,0.0028826,86.3524,305.0855,54.3986,305.9893,0,U,37548,999,56769,0.0018606,6.143e-05,0
IRIDIUM 33 DEB,1997-051XK,2024-04-16T19:20:10.568832,14.53202418,0.0003414,86.3781,288.9814,60.6169,299.5377,0,U,37550,999,77502,0.0032058,0.00013316,0
IRIDIUM 33 DEB,1997-051XT,2024-04-21T19:35:29.079456,14.84599177,0.0034483,86.3821,296.9845,149.4852,210.8388,0,U,37558,999,52845,0.017751,0.00154647,0
IRIDIUM 33 DEB,1997-051XX,2024-04-20T19:37:13.080000,14.46362747,0.0026345,86.3728,303.5064,325.2201,94.3579,0,U,37562,999,77609,0.0029091,0.00010509,0
IRIDIUM 33 DEB,1997-051YD,2024-04-21T14:06:45.824832,14.19953187,0.015976,86.3381,61.5806,260.9228,97.3854,0,U,38017,999,68404,0.013366,0.00032406,0
IRIDIUM 33 DEB,1997-051YG,2024-04-22T02:50:20.926464,14.51890141,0.0112562,86.2903,2.397,359.0394,1.0577,0,U,38020,999,75853,0.021235,0.00094072,0
IRIDIUM 33 DEB,1997-051YJ,2024-04-16T04:46:52.041216,14.34253792,0.0052259,86.2713,279.9051,230.9592,128.6946,0,U,38022,999,78305,0.0031171,8.902e-05,0
IRIDIUM 33 DEB,1997-051YQ,2024-04-20T03:34:53.924736,14.42874787,0.0027938,86.3251,260.9761,320.4532,39.4629,0,U,38028,999,74439,0.0014785,4.978e-05,0
IRIDIUM 33 DEB,1997-051YZ,2024-04-19T13:48:47.102688,14.31470585,0.0140961,86.3132,57.683,242.3773,242.2308,0,U,38225,999,66967,0.017865,0.00053261,0
IRIDIUM 33 DEB,1997-051ZB,2024-04-15T14:04:05.894976,14.73303962,0.0004539,86.3052,221.1306,106.1725,253.9993,0,U,38227,999,56935,0.0058785,0.00038212,0
IRIDIUM 33 DEB,1997-051ZC,2024-04-16T07:15:58.254048,14.25133688,0.0065548,86.2912,305.3192,340.532,143.5894,0,U,38228,999,76151,0.00049904,1.215e-05,0
IRIDIUM 33 DEB,1997-051ZD,2024-04-06T07:57:14.227488,14.10882314,0.0194155,86.3699,116.151,176.2036,184.0677,0,U,38229,999,48239,0.00385,8.254e-05,0
IRIDIUM 33 DEB,1997-051ZL,2024-04-16T15:18:59.107968,14.58633702,0.0055194,86.239,244.5883,107.0103,253.7165,0,U,38236,999,69679,0.01774,0.00085344,0
IRIDIUM 33 DEB,1997-051ZR,2024-04-22T03:29:31.030656,14.4794349,0.0001977,86.3228,253.581,228.4109,131.6926,0,U,38241,999,75166,0.0028698,0.00010668,0
IRIDIUM 33 DEB,1997-051ZW,2024-04-18T22:27:01.374048,14.47421078,0.0118735,86.2712,344.3934,312.7221,46.4032,0,U,38469,999,77364,0.011326,0.00045651,0
IRIDIUM 33 DEB,1997-051AAB,2024-04-11T18:02:27.704256,14.45267121,0.0026,86.3383,274.6602,323.4263,36.5162,0,U,38474,999,56489,0.00064364,2.286e-05,0
IRIDIUM 33 DEB,1997-051AAE,2024-04-15T21:17:49.809120,13.48523522,0.0443573,86.4119,327.3885,175.4394,185.1015,0,U,38477,999,68470,0.0069192,7.909e-05,0
IRIDIUM 33 DEB,1997-051AAG,2024-04-21T06:34:32.239200,14.64424242,0.0011586,86.3945,298.3087,62.9547,297.2846,0,U,39594,999,54998,0.005414,0.00028773,0
IRIDIUM 33 DEB,1997-051AAJ,2024-04-21T05:41:03.144480,14.38240622,0.0076627,85.9679,102.4506,25.4545,335.0394,0,U,39777,999,51496,0.0077599,0.00024481,0
IRIDIUM 33 DEB,1997-051AAK,2024-04-20T11:57:53.552736,14.45816831,0.0007388,86.3773,302.4433,224.6961,135.3646,0,U,39778,999,51977,0.0029823,0.0001061,0
IRIDIUM 33 DEB,1997-051AAQ,2024-04-12T12:53:11.254848,14.54565631,0.0054659,86.1682,188.6526,133.6996,289.31,0,U,39783,999,51780,0.0031904,0.00013919,0
IRIDIUM 33 DEB,1997-051AAZ,2024-04-21T10:01:07.420800,14.26132989,0.0141214,86.4068,107.8755,225.4734,133.4853,0,U,39792,999,50779,0.011654,0.00031084,0
IRIDIUM 33 DEB,1997-051ABJ,2024-04-18T10:23:43.104192,14.61054574,0.0011005,86.3653,274.3962,358.2565,31.8012,0,U,40996,999,53580,0.0045953,0.00022652,0
IRIDIUM 33 DEB,1997-051ABL,2024-04-12T08:38:14.154720,14.40804256,0.0006157,86.3814,313.0309,297.2788,185.5287,0,U,40998,999,98321,0.00050728,1.643e-05,0
IRIDIUM 33 DEB,1997-051ABR,2024-04-20T17:40:14.081376,14.35258699,0.0046997,86.2638,265.237,144.1446,280.6051,0,U,46734,999,54368,0.0034263,9.954e-05,0
IRIDIUM 33 DEB,1997-051ABU,2024-04-10T08:44:37.469184,14.81788033,0.0057496,86.2965,314.5966,257.0574,278.8648,0,U,46962,999,64109,0.010608,0.00087105,0
IRIDIUM 33 DEB,1997-051ABX,2024-04-21T19:40:25.487616,14.52655491,0.0022693,86.3373,245.0377,187.8424,326.0253,0,U,46965,999,53533,0.0031642,0.00013034,0
IRIDIUM 33 DEB,1997-051ACD,2024-04-12T03:58:25.077792,14.63362069,0.0013114,86.3461,251.128,243.8091,242.1299,0,U,46971,999,55216,0.0021109,0.00010945,0
IRIDIUM 33 DEB,1997-051ACE,2024-04-21T19:05:07.279296,14.45650823,0.0008394,86.3867,296.6028,315.4191,105.3707,0,U,46972,999,52888,0.0018874,6.696e-05,0
IRIDIUM 33 DEB,1997-051ACG,2024-04-16T10:06:52.067808,14.25667216,0.012384,86.312,5.2969,3.2845,356.9129,0,U,46974,999,48824,0.0077152,0.00019875,0
IRIDIUM 33 DEB,1997-051ACM,2024-04-20T20:12:54.821088,14.48956846,0.005736,86.3513,317.4251,140.3215,220.2208,0,U,46979,999,26616,0.007163,0.0002781,0
